Field,Config,spw,suffix,filename,bmaj,bmin,bpa,wcs_restfreq,minfreq,maxfreq,imsize,cell,threshold,niter,pblimit,pbmask,restfreq,nchan,width,start,chanchunks,deconvolver,weighting,robust,git_version,git_date,version,min,max,std,sum,mean,min_K,max_K,std_K,sum_K,mean_K,lowmin,lowmax,lowstd,lowmadstd,lowsum,lowmean,modmin,modmax,modstd,modsum,modmean,epsilon
,,$\mathrm{}$,,,prime\prime,prime\prime,rad,Hz,Hz,Hz,,,,,,,$\mathrm{}$,$\mathrm{}$,,,,,,,,,,Jy\beam^-1,Jy\beam,Jy\beam,Jy\beam,Jy\beam,K,K,K,K,K,Jy\beam,Jy\beam,Jy\beam,Jy\beam,Jy\beam,Jy\beam,Jy\pix,Jy\pix,Jy\pix,Jy\pix,Jy\pix,$\mathrm{}$
aq,7M,18,.image,uid___A001_X15a0_X19e.s12_0.Sgr_A_star_sci.spw18.cube.I.iter1.image,18.6457245938214,11.0905601763735,-1.49583440658424,86900000000,86650009874.7,87148281653.9249,"(300, 300)","['1.8999999999999826 arcsec', '1.899999999999999 arcsec']",,,,,86900000000,2042,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.877510845661163,1.61958646774292,0.03542324135409,128315,0.000919607597779841,-0.686756382113268,1.26751862795348,0.0277228904865906,100421.716274594,0.000719702086803629,-0.877510845661163,1.61958646774292,0.03542324135409,0.0229295226543634,128315,0.000919607597779841,-0.327727138996124,0.674924910068512,0.00114509955990246,1904.88548278809,1.03650314658183E-05,1.27284671408736
n,7M,16,.image,uid___A001_X15a0_Xf0.s12_0.Sgr_A_star_sci.spw16.cube.I.iter1.image,17.9692924039678,10.6644617544522,1.40554460271775,86200000000,85941904500.5,86440245469.6125,"(240, 270)","['1.7999999999999903 arcsec', '1.7999999999999985 arcsec']",,,,,86200000000,2042,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.202745199203491,1.03814303874969,0.020187899935388,5724.86410522461,7.34085222665593E-05,-0.174048402479574,0.8912030378501,0.0173304805587292,4914.56002825956,6.30181926826156E-05,-0.202745199203491,1.03814303874969,0.020187899935388,0.0181821507078839,5724.86410522461,7.34085222665593E-05,-0.0829033181071281,0.309765547513962,0.000204102551254882,86.1665616631508,6.51190445574651E-07,1.27306638676473
n,7M,22,.image,uid___A001_X15a0_Xf0.s12_0.Sgr_A_star_sci.spw22.cube.I.iter1.image,17.3560227308969,10.3442385802915,1.41252781025989,87925237000,87885175624.6,87947492865.3249,"(240, 270)","['1.7999999999999903 arcsec', '1.7999999999999985 arcsec']",,,,,87925237000,2042,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-1.36000370979309,2.47023868560791,0.107236626107133,266803.140625,0.00346264931169104,-1.1977500145323,2.17552966972073,0.0944428824372508,234972.49548641,0.00304954187516826,-1.36000370979309,2.47023868560791,0.107236626107133,0.0530264663996286,266803.140625,0.00346264931169104,-0.655568242073059,1.04464590549469,0.00325898180030264,4251.38122558594,3.21291552217169E-05,1.25841581315333
n,7M,20,.image,uid___A001_X15a0_Xf0.s12_0.Sgr_A_star_sci.spw20.cube.I.iter1.image,17.3413827105259,10.207487324503,1.41408457778893,89188526000,89148659466.8,89210977115.6875,"(240, 270)","['1.7999999999999903 arcsec', '1.7999999999999985 arcsec']",,,,,89188526000,2042,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.9288210272789,4.76100635528564,0.0843050346393744,61452.001953125,0.000805362429701326,-0.806325275870115,4.13311030876602,0.0731866294112454,53347.5244125214,0.000699148774879484,-0.9288210272789,4.76100635528564,0.0843050346393744,0.0630730449084987,61452.001953125,0.000805362429701326,-0.547884225845337,2.10157060623169,0.00157498127219638,1393.29119873047,1.05295824622017E-05,1.26263184570226
n,7M,24,.image,uid___A001_X15a0_Xf0.s12_0.Sgr_A_star_sci.spw24.cube.I.iter1.image,15.5520080833261,9.08923269975469,1.39963265029098,98600000000,97657375849.5,99529075362.2351,"(240, 270)","['1.7999999999999903 arcsec', '1.7999999999999985 arcsec']",,,,,98600000000,3834,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.93301522731781,2.80508017539978,0.0264139474998309,68749.3746032715,0.00051077232042983,-0.82984094415611,2.49489002219086,0.0234930518713638,61146.9612290559,0.000454290318340024,-0.93301522731781,2.80508017539978,0.0264139474998309,0.0141073557644511,68749.3746032715,0.00051077232042983,-0.429253160953522,1.04348123073578,0.00094519064982793,1387.92401885986,5.58648423003674E-06,1.27627228256715
n,7M,26,.image,uid___A001_X15a0_Xf0.s12_0.Sgr_A_star_sci.spw26.cube.I.iter1.image,15.5541814964722,8.95536484177185,1.39085649521111,100500000000,99553448358.5,101425148637.765,"(240, 270)","['1.7999999999999903 arcsec', '1.7999999999999985 arcsec']",,,,,100500000000,3834,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.31242224574089,1.44611287117004,0.0173871784013863,14431.0615844727,0.000108491264667169,-0.271447501385624,1.25645254443967,0.0151068184085608,12538.4016754555,9.42624384708304E-05,-0.31242224574089,1.44611287117004,0.0173871784013863,0.0153348202900125,14431.0615844727,0.000108491264667169,-0.148389533162117,0.757552683353424,0.000396818467895782,329.45440004766,1.32607533652626E-06,1.29324090380458
n,7M,18,.image,uid___A001_X15a0_Xf0.s12_0.Sgr_A_star_sci.spw18.cube.I.iter1.image,17.9398406237848,10.5713486730975,1.39997188796423,86900000000,86641154302.3,87139495475.4626,"(240, 270)","['1.7999999999999903 arcsec', '1.7999999999999985 arcsec']",,,,,86900000000,2042,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.264199078083038,1.59951090812683,0.0228777261913815,21437.3237304688,0.000276204120465551,-0.225503585421533,1.36524111787432,0.0195269768535193,18297.540620272,0.00023575032859731,-0.264199078083038,1.59951090812683,0.0228777261913815,0.0182537994295772,21437.3237304688,0.000276204120465551,-0.127677902579308,0.565019905567169,0.000455793989909819,331.829465866089,2.50774979947408E-06,1.27431640817554
n,TM1,25,.image,uid___A001_X15a0_Xee.s38_0.Sgr_A_star_sci.spw25.cube.I.iter1.image,1.8487415813972,1.13888737337695,-1.42576546948895,86200000000,85957686749.6,86424765690.4733,"(1536, 2000)","['0.18999999999999828 arcsec', '0.18999999999999992 arcsec']",,,,,86200000000,1914,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.0236120894551277,0.219314709305763,0.0037966331603805,2472.10311174393,6.88416207637849E-07,-1.84486795507162,17.1355728616463,0.296639857648311,193151.216928783,5.37875736764665E-05,-0.0236120894551277,0.219314709305763,0.0037966331603805,0.00379173140385031,2472.10311174393,6.88416207637849E-07,-0.0095571419224143,0.174798548221588,7.379188443711E-06,21.194973682519,3.60470506562783E-09,0.835948941226245
n,TM1,29,.image,uid___A001_X15a0_Xee.s38_0.Sgr_A_star_sci.spw29.cube.I.iter1.image,1.84309560813217,1.1661004700859,-1.40569927453144,89188526000,89150525217.1,89208920307.3175,"(1536, 2000)","['0.18999999999999828 arcsec', '0.18999999999999992 arcsec']",,,,,89188526000,1914,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.0942548662424088,0.218953847885132,0.0105342692923842,25025.2416577935,7.08234105866849E-06,-6.73909664358535,15.6549067460125,0.753186139465218,1789271.24703794,0.000506377896017051,-0.0942548662424088,0.218953847885132,0.0105342692923842,0.0105318663885697,25025.2416577935,7.08234105866849E-06,-0.0385015904903412,0.0648571997880936,3.90894857966567E-05,752.933826902881,1.28054151921777E-07,0.5364303389618
n,TM1,35,.image,uid___A001_X15a0_Xee.s38_0.Sgr_A_star_sci.spw35.cube.I.iter1.image,1.58602091304143,0.990413083642548,-1.37983127688574,100500000000,99553220381,101424922576.765,"(1536, 2000)","['0.18999999999999828 arcsec', '0.18999999999999992 arcsec']",,,,,100500000000,3834,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.0263664200901985,0.0930025652050972,0.00314421005684623,13067.8628250957,1.95930695035524E-06,-2.03143156196232,7.16549101678485,0.242249327935543,1006828.71999608,0.00015095708726887,-0.0263664200901985,0.0930025652050972,0.00314421005684623,0.00313655051435982,13067.8628250957,1.95930695035524E-06,-0.0122743472456932,0.0235341507941484,9.68848684666189E-06,254.568816483021,2.16138375801339E-08,0.882167598584788
n,TM1,33,.image,uid___A001_X15a0_Xee.s38_0.Sgr_A_star_sci.spw33.cube.I.iter1.image,1.65422803205965,1.05567764909145,-1.3626017620582,98600000000,97657612229.8,99528825921.4117,"(1536, 2000)","['0.18999999999999828 arcsec', '0.18999999999999992 arcsec']",,,,,98600000000,1917,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.0324335210025311,0.104327283799648,0.00289144727222223,20487.6227422953,6.08429103832749E-06,-2.33500210361287,7.51088440621002,0.208165356533376,1474975.2947746,0.000438029296060053,-0.0324335210025311,0.104327283799648,0.00289144727222223,0.00279353899056001,20487.6227422953,6.08429103832749E-06,-0.0149890398606658,0.0338375382125378,1.53279593525821E-05,381.879279550165,6.4845937043246E-08,0.900245727701371
n,TM1,31,.image,uid___A001_X15a0_Xee.s38_0.Sgr_A_star_sci.spw31.cube.I.iter1.image,1.85999051023976,1.19857541605933,-1.40496674537702,87925237000,87887116953.4,87945511852.335,"(1536, 2000)","['0.18999999999999828 arcsec', '0.18999999999999992 arcsec']",,,,,87925237000,1914,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.0907704681158066,0.116564020514488,0.0108666959884913,164666.683220148,4.62767278122578E-05,-6.43788934494437,8.26729531367728,0.770719681976336,11678973.430189,0.0032821738070286,-0.0907704681158066,0.116564020514488,0.0108666959884913,0.010249482883588,164666.683220148,4.62767278122578E-05,-0.0417039319872856,0.0685318782925606,7.01654938106974E-05,2164.32606687117,3.68094683852121E-07,0.526966290123239
n,TM1,27,.image,uid___A001_X15a0_Xee.s38_0.Sgr_A_star_sci.spw27.cube.I.iter1.image,1.80276644229889,1.12460517883301,-1.38731171822338,86900000000,86657738897.2,87124817933.7,"(1536, 2000)","['0.18999999999999828 arcsec', '0.18999999999999992 arcsec']",,,,,86900000000,1914,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.0254275351762772,0.0682246759533882,0.00369727750915998,13382.9274282455,3.7425568872656E-06,-2.03014154629156,5.44707727961272,0.295191674201983,1068496.68262121,0.000298806792460407,-0.0254275351762772,0.0682246759533882,0.00369727750915998,0.00366524462291185,13382.9274282455,3.7425568872656E-06,-0.0151012670248747,0.0256756898015738,1.36365616014187E-05,216.052395492792,3.67448045059961E-08,0.540787754150334
y,TM1,35,.image,uid___A001_X15a0_X130.s38_0.Sgr_A_star_sci.spw35.cube.I.iter1.image,1.83097551017179,1.34904139517608,-1.5010249264951,100500000000,99561848041.1,101433752916.465,"(1600, 1250)","['0.26999999999999025 arcsec', '0.2699999999999985 arcsec']",,,,,100500000000,3835,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.0232746228575706,0.102926537394524,0.00353413703402891,3277.10150155425,7.45186951212903E-07,-1.14018599101482,5.04220398152343,0.17313163616809,160539.882689889,3.65054990432907E-05,-0.0232746228575706,0.102926537394524,0.00353413703402891,0.00352586618095796,3277.10150155425,7.45186951212903E-07,-0.00787580944597721,0.034040667116642,8.03171504601792E-06,96.2658677306026,1.25509605906913E-08,1.10242110791572
y,TM1,25,.image,uid___A001_X15a0_X130.s11_0.Sgr_A_star_sci.spw25.cube.I.iter1.image,2.27133704960058,1.68053137864913,-1.50527357678379,86200000000,85966512569.3,86433756526.7117,"(1600, 1250)","['0.26999999999999025 arcsec', '0.2699999999999985 arcsec']",,,,,86200000000,1915,,,,,,,,,6.2.1-7 CASAtools:v1.0.0,-0.0250926967710257,0.287191599607468,0.00388321951664732,3552.18336033821,1.51327255383871E-06,-1.08122782492232,12.3748974218706,0.167325378774299,153061.248197866,6.52059205446173E-05,-0.0250926967710257,0.287191599607468,0.00388321951664732,0.00385097346382471,3552.18336033821,1.51327255383871E-06,-0.00540250865742564,0.140675321221352,1.23433787291168E-05,51.3631719895639,1.34107498667269E-08,0.849904853934803
y,TM1,31,.image,uid___A001_X15a0_X130.s38_0.Sgr_A_star_sci.spw31.cube.I.iter1.image,2.2863720800144,1.72943452334104,-1.50708399831635,87925237000,87896061526.3,87954467044.9175,"(1600, 1250)","['0.26999999999999025 arcsec', '0.2699999999999985 arcsec']",,,,,87925237000,1915,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.0739305913448334,0.161905750632286,0.0108106959742616,89144.1763232946,3.82830383639427E-05,-2.95569594951288,6.47288439929587,0.432204446377302,3563924.97460846,0.00153053045253722,-0.0739305913448334,0.161905750632286,0.0108106959742616,0.0106570100148729,89144.1763232946,3.82830383639427E-05,-0.0544170066714287,0.0720372051000595,0.0000712773080942998,1455.82637788355,3.8011132581816E-07,0.827399272885955
y,TM1,33,.image,uid___A001_X15a0_X130.s38_0.Sgr_A_star_sci.spw33.cube.I.iter1.image,1.8556521743521,1.36709215137588,-1.5001253660612,98600000000,97667235048,99539139923.4234,"(1600, 1250)","['0.26999999999999025 arcsec', '0.2699999999999985 arcsec']",,,,,98600000000,3835,,,,,,,,,6.4.4-31 CASAtools:v1.0.0,-0.0362126938998699,0.132824063301086,0.00316036175818821,66525.5549476445,1.50206309286846E-05,-1.79431436351073,6.58134203602715,0.156593776543851,3296296.02020604,0.000744262050728822,-0.0362126938998699,0.132824063301086,0.00316036175818821,0.00303763723790882,66525.5549476445,1.50206309286846E-05,-0.0275119058787823,0.0433736220002174,3.53430757168645E-05,1690.29477448948,2.20377415187676E-07,1.11489943819384
y,TM1,27,.image,uid___A001_X15a0_X130.s38_0.Sgr_A_star_sci.spw27.cube.I.iter1.image,2.28036855410991,1.6619963814784,-1.53486598874415,86900000000,86666462883.8,87133706841.2117,"(1600, 1250)","['0.26999999999999025 arcsec', '0.2699999999999985 arcsec']",,,,,86900000000,1915,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.0233269799500704,0.0693669840693474,0.00389405314421813,17800.3364901543,7.61240042667222E-06,-0.996086309523944,2.96204237806763,0.166280120007676,760092.884750333,0.000325057416941774,-0.0233269799500704,0.0693669840693474,0.00389405314421813,0.00386048359237863,17800.3364901543,7.61240042667222E-06,-0.010941032320261,0.0280673038214445,1.96866160245101E-05,310.478866727091,8.10649782577262E-08,0.771593110273287
y,TM1,29,.image,uid___A001_X15a0_X130.s38_0.Sgr_A_star_sci.spw29.cube.I.iter1.image,2.26440324714737,1.70505019443197,-1.50655736971602,89188526000,89159285145.8,89217690664.3883,"(1600, 1250)","['0.26999999999999025 arcsec', '0.2699999999999985 arcsec']",,,,,89188526000,1915,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.0738476663827896,0.21990267932415,0.011456303744025,110292.200073242,4.76139687354053E-05,-2.93861174452922,8.7505621743789,0.455879384956867,4388844.90655659,0.001894697213643,-0.0738476663827896,0.21990267932415,0.011456303744025,0.0110680926570145,110292.200073242,4.76139687354053E-05,-0.0336749441921711,0.0856445804238319,7.34343309954892E-05,1695.38662190735,4.42659692404009E-07,0.94799496733308
g,TM1,35,.image,uid___A001_X15a0_Xc4.s38_0.Sgr_A_star_sci.spw35.cube.I.iter1.image,1.76140550962419,1.28772599856193,1.40448757011984,100500000000,99553651733.9,101423601933.435,"(1728, 1800)","['0.24999999999999176 arcsec', '0.25 arcsec']",,,,,100500000000,1916,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.028913227841258,0.147915199398994,0.00326076193700584,23611.8955914378,5.30279747208046E-06,-1.54274417136145,7.89241910247531,0.173986851282467,1259877.12262641,0.000282945229667115,-0.028913227841258,0.147915199398994,0.00326076193700584,0.00320637660524499,23611.8955914378,5.30279747208046E-06,-0.0187567099928856,0.0390202067792416,2.28382382279873E-05,559.821462369058,9.39372401083848E-08,0.926676199280026
g,TM1,31,.image,uid___A001_X15a0_Xc4.s38_0.Sgr_A_star_sci.spw31.cube.I.iter1.image,2.26578257422684,1.66205963206059,1.47616373071144,87925237000,87887225639.9,87945448069.1175,"(1728, 1800)","['0.24999999999999176 arcsec', '0.25 arcsec']",,,,,87925237000,955,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.102261736989021,0.187815546989441,0.0125782375735747,791038.532325745,0.000341264767212835,-4.29361536237194,7.88572286751523,0.528116533784892,33212962.0973151,0.0143285229674773,-0.102261736989021,0.187815546989441,0.0125782375735747,0.0101564783138687,791038.532325745,0.000341264767212835,-0.0425762124359608,0.0754168182611465,0.000217821298166147,11425.7215716578,3.84648481152163E-06,0.723716348200901
g,TM1,27,.image,uid___A001_X15a0_Xc4.s38_0.Sgr_A_star_sci.spw27.cube.I.iter1.image,2.07988393420106,1.51180131003906,1.48295443340499,86900000000,86657918455.4,87124185458.8825,"(1728, 1800)","['0.24999999999999176 arcsec', '0.25 arcsec']",,,,,86900000000,956,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.0270530693233013,0.0996096953749657,0.00372611574328846,22901.8454227447,9.83410566461829E-06,-1.39266477537062,5.12780684425438,0.191816687512133,1178963.94786406,0.000506249859959155,-0.0270530693233013,0.0996096953749657,0.00372611574328846,0.00364270095810347,22901.8454227447,9.83410566461829E-06,-0.0127073042094707,0.0530954636633396,2.52246968440729E-05,407.98633318767,1.37205487027079E-07,0.660120859004321
g,TM1,33,.image,uid___A001_X15a0_Xc4.s38_0.Sgr_A_star_sci.spw33.cube.I.iter1.image,1.72287826984896,1.35319880316547,-1.48473197133143,98600000000,97656129375.3106,99530472426.082,"(1728, 1800)","['0.24999999999999176 arcsec', '0.25 arcsec']",,,,,98600000000,3840,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.0418156869709492,0.161214739084244,0.00337198855756215,1353.89219594002,1.50873735901301E-07,-2.25497741803873,8.69376117968686,0.181839845330539,73010.7897168982,8.13610613808482E-06,-0.0418156869709492,0.161214739084244,0.00337198855756215,0.00327831667171143,1353.89219594002,1.50873735901301E-07,0,0,0,0,0,0.823198276470354
g,TM1,29,.image,uid___A001_X15a0_Xc4.s38_0.Sgr_A_star_sci.spw29.cube.I.iter1.image,2.16952784973176,1.63483808564652,1.48508981815374,89188526000,89150448094.2,89208670523.3884,"(1728, 1800)","['0.24999999999999176 arcsec', '0.25 arcsec']",,,,,89188526000,955,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.0695228949189186,0.195512652397156,0.0106641719533836,101556.640438557,4.40266075751884E-05,-3.01211259060317,8.47067894100941,0.462030337583122,4399989.89801982,0.00190747377757256,-0.0695228949189186,0.195512652397156,0.0106641719533836,0.0100535811392819,101556.640438557,4.40266075751884E-05,-0.021913331001997,0.0639034658670425,7.77175212936331E-05,1598.21372162551,5.38040837704922E-07,0.689026484546913
aj,TM1,31,.image,uid___A001_X15a0_X172.s38_0.Sgr_A_star_sci.spw31.cube.I.iter1.image,2.55535593188692,1.93807686399647,1.48414915517526,87925237000,87904963171.9,87963337792.965,"(1536, 1440)","['0.3099999999999873 arcsec', '0.30999999999999966 arcsec']",,,,,87925237000,1914,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.0929326191544533,0.271037757396698,0.0102530935006235,444942.193119049,0.000143989089901683,-2.96581876089176,8.64980319193594,0.327213602048462,14199727.8874881,0.00459521692253605,-0.0929326191544533,0.271037757396698,0.0102530935006235,0.00929341913160825,444942.193119049,0.000143989089901683,-0.0391215495765209,0.0874777287244797,0.000151569424947565,7679.58369516209,1.81401985668629E-06,0.723365472944892
aj,TM1,27,.image,uid___A001_X15a0_X172.s38_0.Sgr_A_star_sci.spw27.cube.I.iter1.image,2.42333464286092,1.77453176158582,1.47393743876076,86900000000,86675326787.3,87142323756.1117,"(1536, 1440)","['0.3099999999999873 arcsec', '0.30999999999999966 arcsec']",,,,,86900000000,1914,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.0292505975812674,0.168755874037743,0.00342674666785252,42546.7141518593,1.3724495315772E-05,-1.10058550652979,6.34962306638997,0.128935065572917,1600866.33498355,0.000516399044053995,-0.0292505975812674,0.168755874037743,0.00342674666785252,0.00330999799942183,42546.7141518593,1.3724495315772E-05,-0.0121901761740446,0.0596721544861794,3.17021838367764E-05,826.65653142985,1.95267272575966E-07,0.699260133688131
aj,TM1,33,.image,uid___A001_X15a0_X172.s38_0.Sgr_A_star_sci.spw33.cube.I.iter1.image,1.854982619968,1.46859838386931,1.50229562980023,98600000000,97673945429.8269,99546361169.8269,"(1536, 1440)","['0.3099999999999873 arcsec', '0.30999999999999966 arcsec']",,,,,98600000000,3836,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.108618423342705,0.4249587059021,0.00318583226456055,-511.895761668682,-8.57984966430356E-08,-5.01107968970839,19.6053475513259,0.146977454325471,-23616.1635899682,-3.95828894126832E-06,-0.108618423342705,0.4249587059021,0.00318583226456055,0.00303976502129925,-511.895761668682,-8.57984966430356E-08,0,0,0,0,0,0.905429502611534
aj,TM1,35,.image,uid___A001_X15a0_X172.s38_0.Sgr_A_star_sci.spw35.cube.I.iter1.image,1.82326347387927,1.44566598840883,1.50488157987716,100500000000,99570724098.8,101442129237.065,"(1536, 1440)","['0.3099999999999873 arcsec', '0.30999999999999966 arcsec']",,,,,100500000000,3834,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.0302573498338461,0.377704292535782,0.00326476829809253,9397.67216090858,1.58450107031573E-06,-1.38880029290896,17.3364764259655,0.149851563126619,431349.405066954,7.2727967341921E-05,-0.0302573498338461,0.377704292535782,0.00326476829809253,0.00324631879997621,9397.67216090858,1.58450107031573E-06,-0.015325827524066,0.118461467325687,1.70190305173121E-05,309.043505993439,3.64429735434559E-08,0.892889315221312
aj,TM1,29,.image,uid___A001_X15a0_X172.s38_0.Sgr_A_star_sci.spw29.cube.I.iter1.image,2.50351905728272,1.90914272918103,1.48725870789495,89188526000,89168178326.8,89226522433.2233,"(1536, 1440)","['0.3099999999999873 arcsec', '0.30999999999999966 arcsec']",,,,,89188526000,1913,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.116772718727589,0.860728323459625,0.0122925944520446,942240.260989189,0.000306550715340386,-3.75285822590782,27.6622091543728,0.395061147070863,30281851.3841742,0.00985197044531335,-0.116772718727589,0.860728323459625,0.0122925944520446,0.00938406670830522,942240.260989189,0.000306550715340386,-0.0521994270384312,0.190771609544754,0.000238981803342094,16820.1233344488,3.97521386173492E-06,0.729948315583794
aj,TM1,25,.image,uid___A001_X15a0_X172.s38_0.Sgr_A_star_sci.spw25.cube.I.iter1.image,2.45057484751231,1.79465603465469,1.48309915323406,86200000000,85975381485.7,86442378454.4825,"(1536, 1440)","['0.3099999999999873 arcsec', '0.30999999999999966 arcsec']",,,,,86200000000,1914,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.0779972299933434,20.1153678894043,0.0050012890232286,7043.8234577775,2.2658195661677E-06,-2.91635207065279,752.122797196945,0.187000481941097,263371.777794613,8.47200289559352E-05,-0.0779972299933434,20.1153678894043,0.0050012890232286,0.00345386363415511,7043.8234577775,2.2658195661677E-06,0,9.30419921875,0.000357716876520036,153.067862063646,3.61566658071446E-08,0.698066011798166
x,7M,18,.image,uid___A001_X15a0_X12c.s12_0.Sgr_A_star_sci.spw18.cube.I.iter1.image,18.4623844438912,11.2539435979833,-1.37813953117375,86900000000,86650025016,87148560529.6374,"(288, 216)","['1.8999999999999826 arcsec', '1.899999999999999 arcsec']",,,,,86900000000,2043,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-1.00220537185669,1.60578417778015,0.0361250066902214,65606.8759765625,0.000702417512402874,-0.780630816242876,1.2507662088142,0.0281382381807861,51102.0501215719,0.000547122148262396,-1.00220537185669,1.60578417778015,0.0361250066902214,0.0228678362669738,65606.8759765625,0.000702417512402874,-0.581341683864594,0.823551833629608,0.00112435595690497,1000.0308380127,7.86862388883267E-06,1.27724677187736
x,7M,26,.image,uid___A001_X15a0_X12c.s38_0.Sgr_A_star_sci.spw26.cube.I.iter1.image,16.06411423521,9.47422500482151,-1.38657857559007,100500000000,99561858465.9,101432895310.735,"(288, 216)","['1.8999999999999826 arcsec', '1.899999999999999 arcsec']",,,,,100500000000,3833,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-2.04900717735291,2.91850018501282,0.0319843055344785,5161.52365112305,3.18465286759357E-05,-1.62909916931046,2.32040486709233,0.0254296842651892,4103.76009677228,2.53201423522652E-05,-2.04900717735291,2.91850018501282,0.0319843055344785,0.0202720233775042,5161.52365112305,3.18465286759357E-05,0,0,0,0,0,1.27951291822841
x,7M,20,.image,uid___A001_X15a0_X12c.s12_0.Sgr_A_star_sci.spw20.cube.I.iter1.image,17.9103370555023,10.9529385804876,-1.3890829029279,89188526000,89157465493,89219802648,"(288, 216)","['1.8999999999999826 arcsec', '1.899999999999999 arcsec']",,,,,89188526000,2043,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-2.42926478385925,4.35618925094605,0.190434108226902,979693.1171875,0.0106231196576078,-1.90254698669777,3.41167203671643,0.149143823752298,767274.19768236,0.00831979470834111,-2.42926478385925,4.35618925094605,0.190434108226902,0.0724803218535992,979693.1171875,0.0106231196576078,-1.85747015476227,2.1601619720459,0.00706126352514383,14326.11328125,0.000112723321035762,1.25837772107756
x,7M,16,.image,uid___A001_X15a0_X12c.s12_0.Sgr_A_star_sci.spw16.cube.I.iter1.image,18.6509864489189,11.3293657269313,-1.37712045167158,86200000000,85950844233.6,86449379543.0249,"(288, 216)","['1.8999999999999826 arcsec', '1.899999999999999 arcsec']",,,,,86200000000,2043,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-0.728708505630493,1.03732323646545,0.0320822852312624,48850.0658874512,0.000520523959109602,-0.567211137694682,0.807430253066171,0.0249721656399837,38023.8479918765,0.000405164732897476,-0.728708505630493,1.03732323646545,0.0320822852312624,0.0230200756475677,48850.0658874512,0.000520523959109602,-0.415694504976273,0.544641375541687,0.000824292120788857,700.191284179688,5.50937196736604E-06,1.27493785718507
x,7M,22,.image,uid___A001_X15a0_X12c.s12_0.Sgr_A_star_sci.spw22.cube.I.iter1.image,18.0286989187298,11.1604235747259,-1.36680714173801,87925237000,87894122649.1,87956459599.9187,"(288, 216)","['1.8999999999999826 arcsec', '1.899999999999999 arcsec']",,,,,87925237000,2043,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-2.66533398628235,4.79132556915283,0.190318981898103,956324.461883545,0.0102849306979083,-2.09407830235679,3.7644103761589,0.149528296480152,751357.359321655,0.00808058214339351,-2.66533398628235,4.79132556915283,0.190318981898103,0.0658721639799326,956324.461883545,0.0102849306979083,-2.36690330505371,1.98051261901855,0.00785740337932043,15061.0095214844,0.000118505764828408,1.2496870636093
x,7M,24,.image,uid___A001_X15a0_X12c.s12_0.Sgr_A_star_sci.spw24.cube.I.iter1.image,16.4641038307292,9.7470542423016,-1.37705098068548,98600000000,97666444080.9,99537968425.4298,"(288, 216)","['1.8999999999999826 arcsec', '1.899999999999999 arcsec']",,,,,98600000000,3834,,,,,,,,,6.4.3-2 CASAtools:v1.0.0,-50.2251434326172,58.3127059936524,0.1582723037042,238629.505493164,0.00145573738136469,-39.3414547457068,45.676458585465,0.12397501028606,186918.966273234,0.00114028198620135,-50.2251434326172,58.3127059936524,0.1582723037042,0.0184477604863069,238629.505493164,0.00145573738136469,-87.1376495361328,73.5496368408203,0.0199402461838851,4635.56258869171,1.94358752016042E-05,1.29377670301547
